Ts,Depth,WaterTemp,Heading,PilotLat,PilotLon,DroneLat,DroneLon,DroneNorthing,DroneEasting,BatteryLevel,Monotonic,ChlorophyllASensor-Temperature,ChlorophyllASensor-Temperature-unit,ChlorophyllASensor-ChlorophyllAFluorescenceIntensity,ChlorophyllASensor-ChlorophyllAFluorescenceIntensity-unit,CrudeOilSensor-Temperature,CrudeOilSensor-Temperature-unit,CrudeOilSensor-CrudeOilFluorescenceIntensity,CrudeOilSensor-CrudeOilFluorescenceIntensity-unit,ConductivitySensor-Temperature,ConductivitySensor-Temperature-unit,ConductivitySensor-ActualConductivity,ConductivitySensor-ActualConductivity-unit,ConductivitySensor-SpecificConductivity,ConductivitySensor-SpecificConductivity-unit,ConductivitySensor-Salinity,ConductivitySensor-Salinity-unit,ConductivitySensor-Resistivity,ConductivitySensor-Resistivity-unit,ConductivitySensor-DensityOfWater,ConductivitySensor-DensityOfWater-unit,ConductivitySensor-TotalDissolvedSolids,ConductivitySensor-TotalDissolvedSolids-unit,TurbiditySensor-Turbidity,TurbiditySensor-Turbidity-unit,ProbeParameters-Temperature,ProbeParameters-Temperature-unit,ProbeParameters-ExternalVoltage,ProbeParameters-ExternalVoltage-unit
08/01/2025 15:20:03 +00:00,-0.113,11.7460041,352.7,50.20165,-66.3851862,50.201730812531565,-66.385650230263266,12.5151806,-29.1671429,0.7274507,01/01/1970 00:31:01 +00:00,8.812592,°C,0.004156107,RFU,8.811462,°C,0,RFU,8.960448,°C,31501.2637,μS/cm,45414.13,μS/cm,28.8846188,PSU,31.7447586,Ω-cm,1.0223403,g/cm³,29.5191841,ppt,0.07351104,NTU,8.960448,°C,15.246,V
08/01/2025 15:20:04 +00:00,-0.113,11.72088,350.8,50.20165,-66.3851862,50.201730307601956,-66.3856509189086,12.4590158,-29.2163086,0.7267755,01/01/1970 00:31:02 +00:00,8.812592,°C,0.004156107,RFU,8.811462,°C,0,RFU,8.960448,°C,31501.2637,μS/cm,45414.13,μS/cm,28.8846188,PSU,31.7447586,Ω-cm,1.0223403,g/cm³,29.5191841,ppt,0.07351104,NTU,8.960448,°C,15.246,V
08/01/2025 15:20:05 +00:00,-0.107,11.72088,347.4,50.20165,-66.3851862,50.201729919226182,-66.3856515655697,12.4158163,-29.2624779,0.7267755,01/01/1970 00:31:03 +00:00,8.812592,°C,0.004156107,RFU,8.811462,°C,0,RFU,8.960448,°C,31501.2637,μS/cm,45414.13,μS/cm,28.8846188,PSU,31.7447586,Ω-cm,1.0223403,g/cm³,29.5191841,ppt,0.07351104,NTU,8.960448,°C,15.246,V
08/01/2025 15:20:06 +00:00,-0.116,11.72088,344.3,50.20165,-66.3851862,50.201729518885458,-66.385652201057,12.3712854,-29.30785,0.7267755,01/01/1970 00:31:04 +00:00,8.812592,°C,0.004156107,RFU,8.811462,°C,0,RFU,8.960448,°C,31501.2637,μS/cm,45414.13,μS/cm,28.8846188,PSU,31.7447586,Ω-cm,1.0223403,g/cm³,29.5191841,ppt,0.07351104,NTU,8.960448,°C,15.246,V
08/01/2025 15:20:07 +00:00,-0.111,11.72088,341.2,50.20165,-66.3851862,50.201729157111572,-66.38565282415972,12.3310442,-29.3523369,0.7267755,01/01/1970 00:31:05 +00:00,8.812592,°C,0.004156107,RFU,8.811462,°C,0,RFU,8.960448,°C,31501.2637,μS/cm,45414.13,μS/cm,28.8846188,PSU,31.7447586,Ω-cm,1.0223403,g/cm³,29.5191841,ppt,0.07351104,NTU,8.960448,°C,15.246,V
08/01/2025 15:20:08 +00:00,-0.112,11.72088,339,50.20165,-66.3851862,50.201728869340677,-66.3856533718381,12.2990351,-29.3914375,0.7267755,01/01/1970 00:31:06 +00:00,8.812592,°C,0.004156107,RFU,8.811462,°C,0,RFU,8.960448,°C,31501.2637,μS/cm,45414.13,μS/cm,28.8846188,PSU,31.7447586,Ω-cm,1.0223403,g/cm³,29.5191841,ppt,0.07351104,NTU,8.960448,°C,15.246,V
08/01/2025 15:20:09 +00:00,-0.111,11.7575417,338,50.20165,-66.3851862,50.2017286078999,-66.385653896859509,12.2699547,-29.4289227,0.726100445,01/01/1970 00:31:07 +00:00,8.817871,°C,0.003552181,RFU,8.81665,°C,0,RFU,8.953613,°C,31508.875,μS/cm,45433.6563,μS/cm,28.8975277,PSU,31.73709,Ω-cm,1.02235138,g/cm³,29.5318756,ppt,0.21317713,NTU,8.953613,°C,15.255,V
08/01/2025 15:20:10 +00:00,-0.107,11.7575417,347.7,50.20165,-66.3851862,50.201728422639832,-66.385654450651174,12.2493477,-29.46846,0.726100445,01/01/1970 00:31:08 +00:00,8.817871,°C,0.003552181,RFU,8.81665,°C,0,RFU,8.953613,°C,31508.875,μS/cm,45433.6563,μS/cm,28.8975277,PSU,31.73709,Ω-cm,1.02235138,g/cm³,29.5318756,ppt,0.21317713,NTU,8.953613,°C,15.255,V
08/01/2025 15:20:11 +00:00,-0.116,11.7575417,4.8,50.20165,-66.3851862,50.201728858010675,-66.3856552580168,12.2977753,-29.5261021,0.726100445,01/01/1970 00:31:09 +00:00,8.817871,°C,0.003552181,RFU,8.81665,°C,0,RFU,8.953613,°C,31508.875,μS/cm,45433.6563,μS/cm,28.8975277,PSU,31.73709,Ω-cm,1.02235138,g/cm³,29.5318756,ppt,0.21317713,NTU,8.953613,°C,15.255,V
08/01/2025 15:20:12 +00:00,-0.105,11.7575417,355.9,50.20165,-66.3851862,50.20172982556921,-66.385656006481753,12.4054,-29.5795383,0.726100445,01/01/1970 00:31:10 +00:00,8.817871,°C,0.003552181,RFU,8.81665,°C,0,RFU,8.953613,°C,31508.875,μS/cm,45433.6563,μS/cm,28.8975277,PSU,31.73709,Ω-cm,1.02235138,g/cm³,29.5318756,ppt,0.21317713,NTU,8.953613,°C,15.255,V
08/01/2025 15:20:13 +00:00,-0.123,11.7575417,340.5,50.20165,-66.3851862,50.201731048085072,-66.3856562938601,12.5413847,-29.6000557,0.726100445,01/01/1970 00:31:11 +00:00,8.817871,°C,0.003552181,RFU,8.81665,°C,0,RFU,8.953613,°C,31508.875,μS/cm,45433.6563,μS/cm,28.8975277,PSU,31.73709,Ω-cm,1.02235138,g/cm³,29.5318756,ppt,0.21317713,NTU,8.953613,°C,15.255,V
08/01/2025 15:20:14 +00:00,-0.105,11.760828,357.2,50.20165,-66.3851862,50.201730979504894,-66.38565574491949,12.5337553,-29.5608635,0.7247502,01/01/1970 00:31:12 +00:00,8.817871,°C,0.003552181,RFU,8.81665,°C,0,RFU,8.953613,°C,31508.875,μS/cm,45433.6563,μS/cm,28.8975277,PSU,31.73709,Ω-cm,1.02235138,g/cm³,29.5318756,ppt,0.21317713,NTU,8.953613,°C,15.255,V
08/01/2025 15:20:15 +00:00,-0.114,11.760828,8.3,50.20165,-66.3851862,50.2017310178372,-66.385655517597812,12.5380192,-29.5446339,0.7247502,01/01/1970 00:31:13 +00:00,8.817871,°C,0.003552181,RFU,8.81665,°C,0,RFU,8.953613,°C,31508.875,μS/cm,45433.6563,μS/cm,28.8975277,PSU,31.73709,Ω-cm,1.02235138,g/cm³,29.5318756,ppt,0.21317713,NTU,8.953613,°C,15.255,V
08/01/2025 15:20:16 +00:00,-0.105,11.760828,6.4,50.20165,-66.3851862,50.201731341993074,-66.385654912708034,12.5740757,-29.5014477,0.7247502,01/01/1970 00:31:14 +00:00,8.821991,°C,0.002912509,RFU,8.820526,°C,0,RFU,8.947127,°C,31467.7969,μS/cm,45382.5273,μS/cm,28.860815,PSU,31.7785187,Ω-cm,1.02232361,g/cm³,29.4986439,ppt,0.105449758,NTU,8.947127,°C,15.192,V
08/01/2025 15:20:17 +00:00,-0.108,11.760828,359.8,50.20165,-66.3851862,50.20173174239217,-66.385653930729731,12.6186132,-29.4313374,0.7247502,01/01/1970 00:31:15 +00:00,8.821991,°C,0.002912509,RFU,8.820526,°C,0,RFU,8.947127,°C,31467.7969,μS/cm,45382.5273,μS/cm,28.860815,PSU,31.7785187,Ω-cm,1.02232361,g/cm³,29.4986439,ppt,0.105449758,NTU,8.947127,°C,15.192,V
08/01/2025 15:20:18 +00:00,-0.05,11.760828,357.6,50.20165,-66.3851862,50.201732137930328,-66.385652996941474,12.66261,-29.36467,0.7247502,01/01/1970 00:31:16 +00:00,8.821991,°C,0.002912509,RFU,8.820526,°C,0,RFU,8.947127,°C,31467.7969,μS/cm,45382.5273,μS/cm,28.860815,PSU,31.7785187,Ω-cm,1.02232361,g/cm³,29.4986439,ppt,0.105449758,NTU,8.947127,°C,15.192,V
08/01/2025 15:20:19 +00:00,-0.021,11.7444944,352.3,50.20165,-66.3851862,50.201732194187045,-66.385652363920315,12.6688671,-29.3194752,0.7240751,01/01/1970 00:31:17 +00:00,8.821991,°C,0.002912509,RFU,8.820526,°C,0,RFU,8.947127,°C,31467.7969,μS/cm,45382.5273,μS/cm,28.860815,PSU,31.7785187,Ω-cm,1.02232361,g/cm³,29.4986439,ppt,0.105449758,NTU,8.947127,°C,15.192,V
08/01/2025 15:20:20 +00:00,0,11.7444944,354.7,50.20165,-66.3851862,50.201732343604718,-66.385652173661114,12.6854868,-29.305891,0.7240751,01/01/1970 00:31:18 +00:00,8.821991,°C,0.002912509,RFU,8.820526,°C,0,RFU,8.947127,°C,31467.7969,μS/cm,45382.5273,μS/cm,28.860815,PSU,31.7785187,Ω-cm,1.02232361,g/cm³,29.4986439,ppt,0.105449758,NTU,8.947127,°C,15.192,V
08/01/2025 15:20:21 +00:00,0.019,11.7444944,9.3,50.20165,-66.3851862,50.201732482430749,-66.3856519650688,12.7009287,-29.2909985,0.7240751,01/01/1970 00:31:19 +00:00,8.821991,°C,0.002912509,RFU,8.820526,°C,0,RFU,8.947127,°C,31467.7969,μS/cm,45382.5273,μS/cm,28.860815,PSU,31.7785187,Ω-cm,1.02232361,g/cm³,29.4986439,ppt,0.105449758,NTU,8.947127,°C,15.192,V
08/01/2025 15:20:22 +00:00,0.004,11.7444944,0.7,50.20165,-66.3851862,50.20173316954034,-66.385651984685737,12.7773581,-29.2923985,0.7240751,01/01/1970 00:31:20 +00:00,8.824493,°C,0.003162862,RFU,8.822998,°C,0,RFU,8.942602,°C,31498.9258,μS/cm,45433.0859,μS/cm,28.8958244,PSU,31.7471142,Ω-cm,1.02235174,g/cm³,29.5315056,ppt,0.210810736,NTU,8.942602,°C,15.165,V
08/01/2025 15:20:23 +00:00,-0.001,11.7444944,342.9,50.20165,-66.3851862,50.201733650403831,-66.38565097003044,12.8308458,-29.2199574,0.7240751,01/01/1970 00:31:21 +00:00,8.824493,°C,0.003162862,RFU,8.822998,°C,0,RFU,8.942602,°C,31498.9258,μS/cm,45433.0859,μS/cm,28.8958244,PSU,31.7471142,Ω-cm,1.02235174,g/cm³,29.5315056,ppt,0.210810736,NTU,8.942602,°C,15.165,V
08/01/2025 15:20:24 +00:00,-0.004,11.7958708,345.7,50.20165,-66.3851862,50.201733678280675,-66.3856500851815,12.8339462,-29.1567822,0.722724855,01/01/1970 00:31:22 +00:00,8.824493,°C,0.003162862,RFU,8.822998,°C,0,RFU,8.942602,°C,31498.9258,μS/cm,45433.0859,μS/cm,28.8958244,PSU,31.7471142,Ω-cm,1.02235174,g/cm³,29.5315056,ppt,0.210810736,NTU,8.942602,°C,15.165,V
08/01/2025 15:20:25 +00:00,-0.011,11.7958708,2.1,50.20165,-66.3851862,50.20173235568766,-66.385649281956944,12.68683,-29.0994377,0.722724855,01/01/1970 00:31:23 +00:00,8.824493,°C,0.003162862,RFU,8.822998,°C,0,RFU,8.942602,°C,31498.9258,μS/cm,45433.0859,μS/cm,28.8958244,PSU,31.7471142,Ω-cm,1.02235174,g/cm³,29.5315056,ppt,0.210810736,NTU,8.942602,°C,15.165,V
08/01/2025 15:20:26 +00:00,-0.017,11.7958708,8.2,50.20165,-66.3851862,50.20172978931086,-66.38564980911741,12.4013643,-29.1370754,0.722724855,01/01/1970 00:31:24 +00:00,8.824493,°C,0.003162862,RFU,8.822998,°C,0,RFU,8.942602,°C,31498.9258,μS/cm,45433.0859,μS/cm,28.8958244,PSU,31.7471142,Ω-cm,1.02235174,g/cm³,29.5315056,ppt,0.210810736,NTU,8.942602,°C,15.165,V
08/01/2025 15:20:27 +00:00,-0.021,11.7958708,7.1,50.20165,-66.3851862,50.201726982867186,-66.385650791890967,12.0891962,-29.207243,0.722724855,01/01/1970 00:31:25 +00:00,8.824493,°C,0.003162862,RFU,8.822998,°C,0,RFU,8.942602,°C,31498.9258,μS/cm,45433.0859,μS/cm,28.8958244,PSU,31.7471142,Ω-cm,1.02235174,g/cm³,29.5315056,ppt,0.210810736,NTU,8.942602,°C,15.165,V
08/01/2025 15:20:28 +00:00,-0.01,11.7958708,4,50.20165,-66.3851862,50.201723883304325,-66.385651856175457,11.7444229,-29.28323,0.722724855,01/01/1970 00:31:26 +00:00,8.8263855,°C,0.000868058531,RFU,8.824188,°C,0,RFU,8.924402,°C,31479.2676,μS/cm,45427.5078,μS/cm,28.8897266,PSU,31.76694,Ω-cm,1.02234972,g/cm³,29.52788,ppt,0.08865634,NTU,8.924402,°C,15.056,V
08/01/2025 15:20:29 +00:00,-0.002,11.7708549,2.5,50.20165,-66.3851862,50.201720487298473,-66.385652444653616,11.3666754,-29.3252468,0.7213746,01/01/1970 00:31:27 +00:00,8.8263855,°C,0.000868058531,RFU,8.824188,°C,0,RFU,8.924402,°C,31479.2676,μS/cm,45427.5078,μS/cm,28.8897266,PSU,31.76694,Ω-cm,1.02234972,g/cm³,29.52788,ppt,0.08865634,NTU,8.924402,°C,15.056,V
08/01/2025 15:20:30 +00:00,0.002,11.7708549,0.3,50.20165,-66.3851862,50.201716700492824,-66.385653169469734,10.9454584,-29.376997,0.7213746,01/01/1970 00:31:28 +00:00,8.8263855,°C,0.000868058531,RFU,8.824188,°C,0,RFU,8.924402,°C,31479.2676,μS/cm,45427.5078,μS/cm,28.8897266,PSU,31.76694,Ω-cm,1.02234972,g/cm³,29.52788,ppt,0.08865634,NTU,8.924402,°C,15.056,V
08/01/2025 15:20:31 +00:00,-0.001,11.7708549,359.1,50.20165,-66.3851862,50.201713638533263,-66.385653496411692,10.604867,-29.400341,0.7213746,01/01/1970 00:31:29 +00:00,8.8263855,°C,0.000868058531,RFU,8.824188,°C,0,RFU,8.924402,°C,31479.2676,μS/cm,45427.5078,μS/cm,28.8897266,PSU,31.76694,Ω-cm,1.02234972,g/cm³,29.52788,ppt,0.08865634,NTU,8.924402,°C,15.056,V
08/01/2025 15:20:32 +00:00,-0.04,11.7708549,11,50.20165,-66.3851862,50.201711328290735,-66.385653860880723,10.3478928,-29.426363,0.7213746,01/01/1970 00:31:30 +00:00,8.8263855,°C,0.000868058531,RFU,8.824188,°C,0,RFU,8.924402,°C,31479.2676,μS/cm,45427.5078,μS/cm,28.8897266,PSU,31.76694,Ω-cm,1.02234972,g/cm³,29.52788,ppt,0.08865634,NTU,8.924402,°C,15.056,V
08/01/2025 15:20:33 +00:00,-0.022,11.7708549,37.3,50.20165,-66.3851862,50.201708947723446,-66.385654741191217,10.0830956,-29.4892159,0.7213746,01/01/1970 00:31:31 +00:00,8.8263855,°C,0.000868058531,RFU,8.824188,°C,0,RFU,8.924402,°C,31479.2676,μS/cm,45427.5078,μS/cm,28.8897266,PSU,31.76694,Ω-cm,1.02234972,g/cm³,29.52788,ppt,0.08865634,NTU,8.924402,°C,15.056,V
08/01/2025 15:20:34 +00:00,0.005,11.8092489,70.6,50.20165,-66.3851862,50.2017067425139,-66.385657390649612,9.837804,-29.6783752,0.7200243,01/01/1970 00:31:32 +00:00,8.825378,°C,0.00391609129,RFU,8.823608,°C,0,RFU,8.889271,°C,31426.3477,μS/cm,45395.0977,μS/cm,28.8627415,PSU,31.8204327,Ω-cm,1.02233362,g/cm³,29.506813,ppt,0.0190935135,NTU,8.889271,°C,15.183,V
08/01/2025 15:20:35 +00:00,-0.005,11.8092489,99,50.20165,-66.3851862,50.201706148799822,-66.385659463144961,9.771765,-29.8263435,0.7200243,01/01/1970 00:31:33 +00:00,8.825378,°C,0.00391609129,RFU,8.823608,°C,0,RFU,8.889271,°C,31426.3477,μS/cm,45395.0977,μS/cm,28.8627415,PSU,31.8204327,Ω-cm,1.02233362,g/cm³,29.506813,ppt,0.0190935135,NTU,8.889271,°C,15.183,V
08/01/2025 15:20:36 +00:00,0.042,11.8092489,112.2,50.20165,-66.3851862,50.201705750569047,-66.385659142220788,9.72746849,-29.80343,0.7200243,01/01/1970 00:31:34 +00:00,8.825378,°C,0.00391609129,RFU,8.823608,°C,0,RFU,8.889271,°C,31426.3477,μS/cm,45395.0977,μS/cm,28.8627415,PSU,31.8204327,Ω-cm,1.02233362,g/cm³,29.506813,ppt,0.0190935135,NTU,8.889271,°C,15.183,V
08/01/2025 15:20:37 +00:00,0.1,11.8092489,94.6,50.20165,-66.3851862,50.201704599011592,-66.385655595699447,9.599376,-29.5502262,0.7200243,01/01/1970 00:31:35 +00:00,8.825378,°C,0.00391609129,RFU,8.823608,°C,0,RFU,8.889271,°C,31426.3477,μS/cm,45395.0977,μS/cm,28.8627415,PSU,31.8204327,Ω-cm,1.02233362,g/cm³,29.506813,ppt,0.0190935135,NTU,8.889271,°C,15.183,V
08/01/2025 15:20:38 +00:00,0.113,11.8092489,84.3,50.20165,-66.3851862,50.201703960270976,-66.385649391954047,9.528324,-29.1073074,0.7200243,01/01/1970 00:31:36 +00:00,8.825378,°C,0.00391609129,RFU,8.823608,°C,0,RFU,8.889271,°C,31426.3477,μS/cm,45395.0977,μS/cm,28.8627415,PSU,31.8204327,Ω-cm,1.02233362,g/cm³,29.506813,ppt,0.0190935135,NTU,8.889271,°C,15.183,V
08/01/2025 15:20:39 +00:00,0.088,11.7937584,74.9,50.20165,-66.3851862,50.201704146136663,-66.385643298591177,9.548996,-28.67227,0.718674,01/01/1970 00:31:37 +00:00,8.825378,°C,0.00391609129,RFU,8.823608,°C,0,RFU,8.889271,°C,31426.3477,μS/cm,45395.0977,μS/cm,28.8627415,PSU,31.8204327,Ω-cm,1.02233362,g/cm³,29.506813,ppt,0.0190935135,NTU,8.889271,°C,15.183,V
08/01/2025 15:20:40 +00:00,0.005,11.7937584,63.2,50.20165,-66.3851862,50.201704742879912,-66.3856393470395,9.615372,-28.3901482,0.718674,01/01/1970 00:31:38 +00:00,8.825378,°C,0.00391609129,RFU,8.823608,°C,0,RFU,8.889271,°C,31426.3477,μS/cm,45395.0977,μS/cm,28.8627415,PSU,31.8204327,Ω-cm,1.02233362,g/cm³,29.506813,ppt,0.0190935135,NTU,8.889271,°C,15.183,V
08/01/2025 15:20:41 +00:00,-0.093,11.7937584,53.6,50.20165,-66.3851862,50.201705565707691,-66.385636815947407,9.706897,-28.2094383,0.718674,01/01/1970 00:31:39 +00:00,8.820068,°C,0.00359442714,RFU,8.817688,°C,0,RFU,8.847064,°C,31380.9414,μS/cm,45382.35,μS/cm,28.8487244,PSU,31.8664761,Ω-cm,1.02232885,g/cm³,29.49853,ppt,0.132111862,NTU,8.847064,°C,15.255,V
08/01/2025 15:20:42 +00:00,-0.107,11.7937584,46.7,50.20165,-66.3851862,50.201706489511196,-66.385635269125913,9.809653,-28.0990028,0.718674,01/01/1970 00:31:40 +00:00,8.820068,°C,0.00359442714,RFU,8.817688,°C,0,RFU,8.847064,°C,31380.9414,μS/cm,45382.35,μS/cm,28.8487244,PSU,31.8664761,Ω-cm,1.02232885,g/cm³,29.49853,ppt,0.132111862,NTU,8.847064,°C,15.255,V
08/01/2025 15:20:43 +00:00,-0.095,11.7937584,42.7,50.20165,-66.3851862,50.201707360025523,-66.385634199344324,9.906483,-28.022625,0.718674,01/01/1970 00:31:41 +00:00,8.820068,°C,0.00359442714,RFU,8.817688,°C,0,RFU,8.847064,°C,31380.9414,μS/cm,45382.35,μS/cm,28.8487244,PSU,31.8664761,Ω-cm,1.02232885,g/cm³,29.49853,ppt,0.132111862,NTU,8.847064,°C,15.255,V
08/01/2025 15:20:44 +00:00,-0.086,11.83855,34.5,50.20165,-66.3851862,50.201708837604535,-66.385632648337875,10.070838,-27.9118881,0.7179989,01/01/1970 00:31:42 +00:00,8.820068,°C,0.00359442714,RFU,8.817688,°C,0,RFU,8.847064,°C,31380.9414,μS/cm,45382.35,μS/cm,28.8487244,PSU,31.8664761,Ω-cm,1.02232885,g/cm³,29.49853,ppt,0.132111862,NTU,8.847064,°C,15.255,V
08/01/2025 15:20:45 +00:00,-0.032,11.83855,17.9,50.20165,-66.3851862,50.20171119249899,-66.38563092917893,10.3327789,-27.7891483,0.7179989,01/01/1970 00:31:43 +00:00,8.820068,°C,0.00359442714,RFU,8.817688,°C,0,RFU,8.847064,°C,31380.9414,μS/cm,45382.35,μS/cm,28.8487244,PSU,31.8664761,Ω-cm,1.02232885,g/cm³,29.49853,ppt,0.132111862,NTU,8.847064,°C,15.255,V
08/01/2025 15:20:46 +00:00,0.011,11.83855,8.6,50.20165,-66.3851862,50.201714781519883,-66.3856293546697,10.7319956,-27.676733,0.7179989,01/01/1970 00:31:44 +00:00,8.820068,°C,0.00359442714,RFU,8.817688,°C,0,RFU,8.847064,°C,31380.9414,μS/cm,45382.35,μS/cm,28.8487244,PSU,31.8664761,Ω-cm,1.02232885,g/cm³,29.49853,ppt,0.132111862,NTU,8.847064,°C,15.255,V
08/01/2025 15:20:47 +00:00,0.039,11.83855,2.9,50.20165,-66.3851862,50.2017192984751,-66.385629048769871,11.23443,-27.65489,0.7179989,01/01/1970 00:31:45 +00:00,8.820068,°C,0.00359442714,RFU,8.817688,°C,0,RFU,8.847064,°C,31380.9414,μS/cm,45382.35,μS/cm,28.8487244,PSU,31.8664761,Ω-cm,1.02232885,g/cm³,29.49853,ppt,0.132111862,NTU,8.847064,°C,15.255,V
08/01/2025 15:20:48 +00:00,0.051,11.83855,2.4,50.20165,-66.3851862,50.201724722395262,-66.385629086797522,11.8377485,-27.6576023,0.7179989,01/01/1970 00:31:46 +00:00,8.820068,°C,0.00359442714,RFU,8.817688,°C,0,RFU,8.847064,°C,31380.9414,μS/cm,45382.35,μS/cm,28.8487244,PSU,31.8664761,Ω-cm,1.02232885,g/cm³,29.49853,ppt,0.132111862,NTU,8.847064,°C,15.255,V
08/01/2025 15:20:49 +00:00,0.026,11.7585135,4.7,50.20165,-66.3851862,50.201729528771487,-66.3856291958472,12.3723764,-27.6653843,0.716648638,01/01/1970 00:31:47 +00:00,8.820068,°C,0.00359442714,RFU,8.817688,°C,0,RFU,8.847064,°C,31380.9414,μS/cm,45382.35,μS/cm,28.8487244,PSU,31.8664761,Ω-cm,1.02232885,g/cm³,29.49853,ppt,0.132111862,NTU,8.847064,°C,15.255,V
08/01/2025 15:20:50 +00:00,0.02,11.7585135,359.5,50.20165,-66.3851862,50.201733757533923,-66.385629105734182,12.8427534,-27.6589489,0.716648638,01/01/1970 00:31:48 +00:00,8.812439,°C,0.00539406575,RFU,8.814209,°C,0,RFU,8.92671,°C,31394.2461,μS/cm,45301.93,μS/cm,28.8017387,PSU,31.85297,Ω-cm,1.02228045,g/cm³,29.4462547,ppt,0.06409383,NTU,8.92671,°C,15.183,V
08/01/2025 15:20:51 +00:00,-0.007,11.7585135,332.6,50.20165,-66.3851862,50.201736640746837,-66.385629636375356,13.1634626,-27.6968327,0.716648638,01/01/1970 00:31:49 +00:00,8.812439,°C,0.00539406575,RFU,8.814209,°C,0,RFU,8.92671,°C,31394.2461,μS/cm,45301.93,μS/cm,28.8017387,PSU,31.85297,Ω-cm,1.02228045,g/cm³,29.4462547,ppt,0.06409383,NTU,8.92671,°C,15.183,V
08/01/2025 15:20:52 +00:00,-0.032,11.7585135,296.6,50.20165,-66.3851862,50.201737717227523,-66.385630848958712,13.2832031,-27.7834053,0.716648638,01/01/1970 00:31:51 +00:00,8.812439,°C,0.00539406575,RFU,8.814209,°C,0,RFU,8.92671,°C,31394.2461,μS/cm,45301.93,μS/cm,28.8017387,PSU,31.85297,Ω-cm,1.02228045,g/cm³,29.4462547,ppt,0.06409383,NTU,8.92671,°C,15.183,V
08/01/2025 15:20:53 +00:00,-0.122,11.7585135,265.1,50.20165,-66.3851862,50.201738083925051,-66.385632265771932,13.3239918,-27.8845577,0.716648638,01/01/1970 00:31:52 +00:00,8.812439,°C,0.00539406575,RFU,8.814209,°C,0,RFU,8.92671,°C,31394.2461,μS/cm,45301.93,μS/cm,28.8017387,PSU,31.85297,Ω-cm,1.02228045,g/cm³,29.4462547,ppt,0.06409383,NTU,8.92671,°C,15.183,V
08/01/2025 15:20:54 +00:00,-0.133,11.8536663,243.6,50.20165,-66.3851862,50.201738186150408,-66.38563321214744,13.3353634,-27.9521255,0.715973556,01/01/1970 00:31:53 +00:00,8.812439,°C,0.00539406575,RFU,8.814209,°C,0,RFU,8.92671,°C,31394.2461,μS/cm,45301.93,μS/cm,28.8017387,PSU,31.85297,Ω-cm,1.02228045,g/cm³,29.4462547,ppt,0.06409383,NTU,8.92671,°C,15.183,V
08/01/2025 15:20:55 +00:00,-0.133,11.8536663,232.8,50.20165,-66.3851862,50.201738294673476,-66.385634570053739,13.347435,-28.0490723,0.715973556,01/01/1970 00:31:54 +00:00,8.812439,°C,0.00539406575,RFU,8.814209,°C,0,RFU,8.92671,°C,31394.2461,μS/cm,45301.93,μS/cm,28.8017387,PSU,31.85297,Ω-cm,1.02228045,g/cm³,29.4462547,ppt,0.06409383,NTU,8.92671,°C,15.183,V
08/01/2025 15:20:56 +00:00,-0.131,11.8536663,221.5,50.20165,-66.3851862,50.201738312613095,-66.385635639821558,13.349431,-28.12545,0.715973556,01/01/1970 00:31:55 +00:00,8.818909,°C,0.003202696,RFU,8.82016,°C,0,RFU,8.94333,°C,31465.291,μS/cm,45383.66,μS/cm,28.8611622,PSU,31.78105,Ω-cm,1.02232456,g/cm³,29.49938,ppt,0.090609394,NTU,8.94333,°C,15.156,V
08/01/2025 15:20:57 +00:00,-0.078,11.8536663,215.6,50.20165,-66.3851862,50.201737884946056,-66.385636972992486,13.3018608,-28.2206326,0.715973556,01/01/1970 00:31:56 +00:00,8.818909,°C,0.003202696,RFU,8.82016,°C,0,RFU,8.94333,°C,31465.291,μS/cm,45383.66,μS/cm,28.8611622,PSU,31.78105,Ω-cm,1.02232456,g/cm³,29.49938,ppt,0.090609394,NTU,8.94333,°C,15.156,V
08/01/2025 15:20:58 +00:00,-0.058,11.8536663,215.7,50.20165,-66.3851862,50.201735955171422,-66.3856395813511,13.0872078,-28.4068584,0.715973556,01/01/1970 00:31:57 +00:00,8.818909,°C,0.003202696,RFU,8.82016,°C,0,RFU,8.94333,°C,31465.291,μS/cm,45383.66,μS/cm,28.8611622,PSU,31.78105,Ω-cm,1.02232456,g/cm³,29.49938,ppt,0.090609394,NTU,8.94333,°C,15.156,V
08/01/2025 15:20:59 +00:00,-0.045,11.8599682,216.8,50.20165,-66.3851862,50.201733247546706,-66.3856430271715,12.7860317,-28.652874,0.714623332,01/01/1970 00:31:58 +00:00,8.818909,°C,0.003202696,RFU,8.82016,°C,0,RFU,8.94333,°C,31465.291,μS/cm,45383.66,μS/cm,28.8611622,PSU,31.78105,Ω-cm,1.02232456,g/cm³,29.49938,ppt,0.090609394,NTU,8.94333,°C,15.156,V
08/01/2025 15:21:00 +00:00,-0.061,11.8599682,219.5,50.20165,-66.3851862,50.2017303262371,-66.385646893589424,12.4610872,-28.92892,0.714623332,01/01/1970 00:31:59 +00:00,8.818909,°C,0.003202696,RFU,8.82016,°C,0,RFU,8.94333,°C,31465.291,μS/cm,45383.66,μS/cm,28.8611622,PSU,31.78105,Ω-cm,1.02232456,g/cm³,29.49938,ppt,0.090609394,NTU,8.94333,°C,15.156,V
