Ts,Depth,Altitude,WaterTemp,Heading,PilotLat,PilotLon,DroneLat,DroneLon,DroneNorthing,DroneEasting,BatteryLevel,Monotonic,ChlorophyllASensor-Temperature,ChlorophyllASensor-Temperature-unit,ChlorophyllASensor-ChlorophyllAFluorescenceIntensity,ChlorophyllASensor-ChlorophyllAFluorescenceIntensity-unit,CrudeOilSensor-Temperature,CrudeOilSensor-Temperature-unit,CrudeOilSensor-CrudeOilFluorescenceIntensity,CrudeOilSensor-CrudeOilFluorescenceIntensity-unit,ConductivitySensor-Temperature,ConductivitySensor-Temperature-unit,ConductivitySensor-ActualConductivity,ConductivitySensor-ActualConductivity-unit,ConductivitySensor-SpecificConductivity,ConductivitySensor-SpecificConductivity-unit,ConductivitySensor-Salinity,ConductivitySensor-Salinity-unit,ConductivitySensor-Resistivity,ConductivitySensor-Resistivity-unit,ConductivitySensor-DensityOfWater,ConductivitySensor-DensityOfWater-unit,ConductivitySensor-TotalDissolvedSolids,ConductivitySensor-TotalDissolvedSolids-unit,TurbiditySensor-Turbidity,TurbiditySensor-Turbidity-unit,ProbeParameters-Temperature,ProbeParameters-Temperature-unit,ProbeParameters-ExternalVoltage,ProbeParameters-ExternalVoltage-unit
08/07/2025 14:25:28 +00:00,0.416,1.40322244,12.6528225,234.7,50.20180666666667,-66.384988333333325,50.201750628700729,-66.384922667517955,-6.23326635,4.688229,0.8717283,01/01/1970 00:13:22 +00:00,10.5306091,°C,0.0024603277,RFU,10.4452515,°C,0,RFU,9.531548,°C,32714.73,μS/cm,46433.3438,μS/cm,29.6707249,PSU,30.56727,Ω-cm,1.02286839,g/cm³,30.181673,ppt,0.905339658,NTU,9.531548,°C,15.912,V
08/07/2025 14:25:29 +00:00,0.407,1.41425383,12.6528225,235.4,50.20180666666667,-66.384988333333325,50.201750531117618,-66.384922679646337,-6.2441206,4.687363,0.8717283,01/01/1970 00:13:23 +00:00,10.5306091,°C,0.0024603277,RFU,10.4452515,°C,0,RFU,9.531548,°C,32714.73,μS/cm,46433.3438,μS/cm,29.6707249,PSU,30.56727,Ω-cm,1.02286839,g/cm³,30.181673,ppt,0.905339658,NTU,9.531548,°C,15.912,V
08/07/2025 14:25:30 +00:00,0.404,1.41627812,12.6528225,236.4,50.20180666666667,-66.384988333333325,50.201750575226036,-66.384922687665679,-6.23921442,4.68679047,0.8717283,01/01/1970 00:13:24 +00:00,10.5132751,°C,0.0032019692,RFU,10.437439,°C,0,RFU,9.457807,°C,32700.1211,μS/cm,46505.58,μS/cm,29.7131748,PSU,30.5809269,Ω-cm,1.02291274,g/cm³,30.2286263,ppt,0.581196368,NTU,9.457807,°C,15.894,V
08/07/2025 14:25:31 +00:00,0.413,1.41100883,12.6528225,236.9,50.20180666666667,-66.384988333333325,50.201750550916117,-66.384922695547132,-6.24191856,4.686228,0.8717283,01/01/1970 00:13:25 +00:00,10.5132751,°C,0.0032019692,RFU,10.437439,°C,0,RFU,9.457807,°C,32700.1211,μS/cm,46505.58,μS/cm,29.7131748,PSU,30.5809269,Ω-cm,1.02291274,g/cm³,30.2286263,ppt,0.581196368,NTU,9.457807,°C,15.894,V
08/07/2025 14:25:32 +00:00,0.412,1.41319275,12.6528225,238.4,50.20180666666667,-66.384988333333325,50.201750522621758,-66.38492281510257,-6.24506569,4.677692,0.8710523,01/01/1970 00:13:26 +00:00,10.5132751,°C,0.0032019692,RFU,10.437439,°C,0,RFU,9.457807,°C,32700.1211,μS/cm,46505.58,μS/cm,29.7131748,PSU,30.5809269,Ω-cm,1.02291274,g/cm³,30.2286263,ppt,0.581196368,NTU,9.457807,°C,15.894,V
08/07/2025 14:25:33 +00:00,0.41,1.41056788,12.6332779,239.4,50.20180666666667,-66.384988333333325,50.201750636669658,-66.38492288014875,-6.23238,4.673048,0.8710523,01/01/1970 00:13:27 +00:00,10.5132751,°C,0.0032019692,RFU,10.437439,°C,0,RFU,9.457807,°C,32700.1211,μS/cm,46505.58,μS/cm,29.7131748,PSU,30.5809269,Ω-cm,1.02291274,g/cm³,30.2286263,ppt,0.581196368,NTU,9.457807,°C,15.894,V
08/07/2025 14:25:34 +00:00,0.412,1.40489852,12.6332779,239.2,50.20180666666667,-66.384988333333325,50.201750726075069,-66.384922791958431,-6.222435,4.67934465,0.8710523,01/01/1970 00:13:28 +00:00,10.5132751,°C,0.0032019692,RFU,10.437439,°C,0,RFU,9.457807,°C,32700.1211,μS/cm,46505.58,μS/cm,29.7131748,PSU,30.5809269,Ω-cm,1.02291274,g/cm³,30.2286263,ppt,0.581196368,NTU,9.457807,°C,15.894,V
08/07/2025 14:25:35 +00:00,0.409,1.41132689,12.6332779,239.3,50.20180666666667,-66.384988333333325,50.201750814912806,-66.3849228875319,-6.2125535,4.672521,0.8710523,01/01/1970 00:13:29 +00:00,10.4960632,°C,0.00229275017,RFU,10.4249573,°C,0,RFU,9.419577,°C,32598.6133,μS/cm,46409.4063,μS/cm,29.6406727,PSU,30.6761513,Ω-cm,1.02286208,g/cm³,30.1661148,ppt,0.8278017,NTU,9.419577,°C,15.885,V
08/07/2025 14:25:36 +00:00,0.407,1.41539764,12.6332779,239.7,50.20180666666667,-66.384988333333325,50.201750775317912,-66.384923005193158,-6.21695757,4.66412067,0.8710523,01/01/1970 00:13:30 +00:00,10.4960632,°C,0.00229275017,RFU,10.4249573,°C,0,RFU,9.419577,°C,32598.6133,μS/cm,46409.4063,μS/cm,29.6406727,PSU,30.6761513,Ω-cm,1.02286208,g/cm³,30.1661148,ppt,0.8278017,NTU,9.419577,°C,15.885,V
08/07/2025 14:25:37 +00:00,0.417,1.41691732,12.6332779,239.4,50.20180666666667,-66.384988333333325,50.2017507777077,-66.384923046243912,-6.216692,4.66118956,0.870376348,01/01/1970 00:13:31 +00:00,10.4960632,°C,0.00229275017,RFU,10.4249573,°C,0,RFU,9.419577,°C,32598.6133,μS/cm,46409.4063,μS/cm,29.6406727,PSU,30.6761513,Ω-cm,1.02286208,g/cm³,30.1661148,ppt,0.8278017,NTU,9.419577,°C,15.885,V
08/07/2025 14:25:38 +00:00,0.415,1.41652775,12.6645288,239.5,50.20180666666667,-66.384988333333325,50.201750816489458,-66.384922973452859,-6.212378,4.6663866,0.870376348,01/01/1970 00:13:32 +00:00,10.4960632,°C,0.00229275017,RFU,10.4249573,°C,0,RFU,9.419577,°C,32598.6133,μS/cm,46409.4063,μS/cm,29.6406727,PSU,30.6761513,Ω-cm,1.02286208,g/cm³,30.1661148,ppt,0.8278017,NTU,9.419577,°C,15.885,V
08/07/2025 14:25:39 +00:00,0.412,1.40989923,12.6645288,239.4,50.20180666666667,-66.384988333333325,50.201750809023657,-66.384922971339137,-6.213208,4.666538,0.870376348,01/01/1970 00:13:33 +00:00,10.4960632,°C,0.00229275017,RFU,10.4249573,°C,0,RFU,9.419577,°C,32598.6133,μS/cm,46409.4063,μS/cm,29.6406727,PSU,30.6761513,Ω-cm,1.02286208,g/cm³,30.1661148,ppt,0.8278017,NTU,9.419577,°C,15.885,V
08/07/2025 14:25:40 +00:00,0.416,1.41398573,12.6645288,239.5,50.20180666666667,-66.384988333333325,50.201750871831791,-66.384922945587832,-6.206222,4.668376,0.870376348,01/01/1970 00:13:34 +00:00,10.4960632,°C,0.00229275017,RFU,10.4249573,°C,0,RFU,9.419577,°C,32598.6133,μS/cm,46409.4063,μS/cm,29.6406727,PSU,30.6761513,Ω-cm,1.02286208,g/cm³,30.1661148,ppt,0.8278017,NTU,9.419577,°C,15.885,V
08/07/2025 14:25:41 +00:00,0.409,1.40769076,12.6645288,239.4,50.20180666666667,-66.384988333333325,50.201750813068273,-66.3849228840797,-6.21275854,4.67276764,0.870376348,01/01/1970 00:13:35 +00:00,10.4960632,°C,0.00229275017,RFU,10.4249573,°C,0,RFU,9.419577,°C,32598.6133,μS/cm,46409.4063,μS/cm,29.6406727,PSU,30.6761513,Ω-cm,1.02286208,g/cm³,30.1661148,ppt,0.8278017,NTU,9.419577,°C,15.885,V
08/07/2025 14:25:42 +00:00,0.414,1.40793669,12.6645288,240,50.20180666666667,-66.384988333333325,50.201750828402844,-66.384922889407889,-6.211053,4.672387,0.8697004,01/01/1970 00:13:36 +00:00,10.4827576,°C,0.00393644348,RFU,10.4115906,°C,0,RFU,9.410401,°C,32659.8984,μS/cm,46508.2578,μS/cm,29.7094746,PSU,30.61859,Ω-cm,1.02291727,g/cm³,30.23037,ppt,1.34384286,NTU,9.410401,°C,15.93,V
08/07/2025 14:25:43 +00:00,0.406,1.40680873,12.6625948,239.7,50.20180666666667,-66.384988333333325,50.20175086355178,-66.384922727613031,-6.207143,4.6839385,0.8697004,01/01/1970 00:13:37 +00:00,10.4827576,°C,0.00393644348,RFU,10.4115906,°C,0,RFU,9.410401,°C,32659.8984,μS/cm,46508.2578,μS/cm,29.7094746,PSU,30.61859,Ω-cm,1.02291727,g/cm³,30.23037,ppt,1.34384286,NTU,9.410401,°C,15.93,V
08/07/2025 14:25:44 +00:00,0.413,1.40709925,12.6625948,239.5,50.20180666666667,-66.384988333333325,50.201750856488708,-66.38492262640753,-6.20792866,4.691164,0.8697004,01/01/1970 00:13:38 +00:00,10.4827576,°C,0.00393644348,RFU,10.4115906,°C,0,RFU,9.410401,°C,32659.8984,μS/cm,46508.2578,μS/cm,29.7094746,PSU,30.61859,Ω-cm,1.02291727,g/cm³,30.23037,ppt,1.34384286,NTU,9.410401,°C,15.93,V
08/07/2025 14:25:45 +00:00,0.413,1.40369439,12.6625948,239.5,50.20180666666667,-66.384988333333325,50.201750878783983,-66.384922583262608,-6.20544863,4.69424438,0.8697004,01/01/1970 00:13:39 +00:00,10.4827576,°C,0.00393644348,RFU,10.4115906,°C,0,RFU,9.410401,°C,32659.8984,μS/cm,46508.2578,μS/cm,29.7094746,PSU,30.61859,Ω-cm,1.02291727,g/cm³,30.23037,ppt,1.34384286,NTU,9.410401,°C,15.93,V
08/07/2025 14:25:46 +00:00,0.415,1.40510857,12.6625948,239.5,50.20180666666667,-66.384988333333325,50.201750887455773,-66.384922474952816,-6.204484,4.70197725,0.8697004,01/01/1970 00:13:40 +00:00,10.4827576,°C,0.00393644348,RFU,10.4115906,°C,0,RFU,9.410401,°C,32659.8984,μS/cm,46508.2578,μS/cm,29.7094746,PSU,30.61859,Ω-cm,1.02291727,g/cm³,30.23037,ppt,1.34384286,NTU,9.410401,°C,15.93,V
08/07/2025 14:25:47 +00:00,0.414,1.40483415,12.6625948,239.8,50.20180666666667,-66.384988333333325,50.201750864534738,-66.384922548998347,-6.20703363,4.69669056,0.8683485,01/01/1970 00:13:41 +00:00,10.4827576,°C,0.00393644348,RFU,10.4115906,°C,0,RFU,9.410401,°C,32659.8984,μS/cm,46508.2578,μS/cm,29.7094746,PSU,30.61859,Ω-cm,1.02291727,g/cm³,30.23037,ppt,1.34384286,NTU,9.410401,°C,15.93,V
08/07/2025 14:25:48 +00:00,0.403,1.40585256,12.6667967,240.1,50.20180666666667,-66.384988333333325,50.201750740280843,-66.384922722401654,-6.22085476,4.68431044,0.8683485,01/01/1970 00:13:42 +00:00,10.4696045,°C,0.007424066,RFU,10.3977661,°C,0,RFU,9.445728,°C,32667.2813,μS/cm,46474.1172,μS/cm,29.6895027,PSU,30.61167,Ω-cm,1.02289617,g/cm³,30.2081776,ppt,0.4480908,NTU,9.445728,°C,15.894,V
08/07/2025 14:25:49 +00:00,0.407,1.40697062,12.6667967,241,50.20180666666667,-66.384988333333325,50.201750709393536,-66.384922769224488,-6.22429037,4.680968,0.8683485,01/01/1970 00:13:43 +00:00,10.4696045,°C,0.007424066,RFU,10.3977661,°C,0,RFU,9.445728,°C,32667.2813,μS/cm,46474.1172,μS/cm,29.6895027,PSU,30.61167,Ω-cm,1.02289617,g/cm³,30.2081776,ppt,0.4480908,NTU,9.445728,°C,15.894,V
08/07/2025 14:25:50 +00:00,0.399,1.416559,12.6667967,240.7,50.20180666666667,-66.384988333333325,50.2017506070669,-66.3849227369575,-6.23567247,4.68327141,0.8683485,01/01/1970 00:13:44 +00:00,10.4696045,°C,0.007424066,RFU,10.3977661,°C,0,RFU,9.445728,°C,32667.2813,μS/cm,46474.1172,μS/cm,29.6895027,PSU,30.61167,Ω-cm,1.02289617,g/cm³,30.2081776,ppt,0.4480908,NTU,9.445728,°C,15.894,V
08/07/2025 14:25:51 +00:00,0.402,1.42113042,12.6667967,240.1,50.20180666666667,-66.384988333333325,50.201750456306527,-66.384922853156411,-6.25244236,4.6749754,0.8683485,01/01/1970 00:13:45 +00:00,10.4696045,°C,0.007424066,RFU,10.3977661,°C,0,RFU,9.445728,°C,32667.2813,μS/cm,46474.1172,μS/cm,29.6895027,PSU,30.61167,Ω-cm,1.02289617,g/cm³,30.2081776,ppt,0.4480908,NTU,9.445728,°C,15.894,V
08/07/2025 14:25:52 +00:00,0.407,1.41852474,12.6667967,239.7,50.20180666666667,-66.384988333333325,50.201750481316225,-66.384922767392766,-6.24966049,4.68109846,0.867672443,01/01/1970 00:13:47 +00:00,10.4696045,°C,0.007424066,RFU,10.3977661,°C,0,RFU,9.445728,°C,32667.2813,μS/cm,46474.1172,μS/cm,29.6895027,PSU,30.61167,Ω-cm,1.02289617,g/cm³,30.2081776,ppt,0.4480908,NTU,9.445728,°C,15.894,V
08/07/2025 14:25:53 +00:00,0.411,1.41177511,12.6529894,240.2,50.20180666666667,-66.384988333333325,50.201750387652773,-66.384922723691716,-6.260079,4.68421841,0.867672443,01/01/1970 00:13:48 +00:00,10.4696045,°C,0.007424066,RFU,10.3977661,°C,0,RFU,9.445728,°C,32667.2813,μS/cm,46474.1172,μS/cm,29.6895027,PSU,30.61167,Ω-cm,1.02289617,g/cm³,30.2081776,ppt,0.4480908,NTU,9.445728,°C,15.894,V
08/07/2025 14:25:54 +00:00,0.413,1.40025949,12.6529894,241,50.20180666666667,-66.384988333333325,50.201750390022831,-66.38492284253212,-6.259815,4.675734,0.867672443,01/01/1970 00:13:49 +00:00,10.455658,°C,0.004547227,RFU,10.3861084,°C,0,RFU,9.392086,°C,32576.0742,μS/cm,46412.01,μS/cm,29.6392651,PSU,30.6973763,Ω-cm,1.02286518,g/cm³,30.1678085,ppt,0.4681542,NTU,9.392086,°C,15.885,V
08/07/2025 14:25:55 +00:00,0.413,1.41046536,12.6529894,240.5,50.20180666666667,-66.384988333333325,50.201750459257177,-66.384922784246783,-6.252114,4.679895,0.867672443,01/01/1970 00:13:50 +00:00,10.455658,°C,0.004547227,RFU,10.3861084,°C,0,RFU,9.392086,°C,32576.0742,μS/cm,46412.01,μS/cm,29.6392651,PSU,30.6973763,Ω-cm,1.02286518,g/cm³,30.1678085,ppt,0.4681542,NTU,9.392086,°C,15.885,V
08/07/2025 14:25:56 +00:00,0.414,1.40828288,12.6529894,240.6,50.20180666666667,-66.384988333333325,50.201750446354779,-66.384922813334072,-6.253549,4.6778183,0.867672443,01/01/1970 00:13:51 +00:00,10.455658,°C,0.004547227,RFU,10.3861084,°C,0,RFU,9.392086,°C,32576.0742,μS/cm,46412.01,μS/cm,29.6392651,PSU,30.6973763,Ω-cm,1.02286518,g/cm³,30.1678085,ppt,0.4681542,NTU,9.392086,°C,15.885,V
08/07/2025 14:25:57 +00:00,0.412,1.40587747,12.6401157,241.1,50.20180666666667,-66.384988333333325,50.201750534107511,-66.384922776813141,-6.24378824,4.68042564,0.8669965,01/01/1970 00:13:52 +00:00,10.455658,°C,0.004547227,RFU,10.3861084,°C,0,RFU,9.392086,°C,32576.0742,μS/cm,46412.01,μS/cm,29.6392651,PSU,30.6973763,Ω-cm,1.02286518,g/cm³,30.1678085,ppt,0.4681542,NTU,9.392086,°C,15.885,V
08/07/2025 14:25:58 +00:00,0.407,1.41507363,12.6401157,241.3,50.20180666666667,-66.384988333333325,50.201750572738348,-66.384922782800558,-6.239491,4.6799984,0.8669965,01/01/1970 00:13:53 +00:00,10.455658,°C,0.004547227,RFU,10.3861084,°C,0,RFU,9.392086,°C,32576.0742,μS/cm,46412.01,μS/cm,29.6392651,PSU,30.6973763,Ω-cm,1.02286518,g/cm³,30.1678085,ppt,0.4681542,NTU,9.392086,°C,15.885,V
08/07/2025 14:25:59 +00:00,0.405,1.412075,12.6401157,241.3,50.20180666666667,-66.384988333333325,50.201750622459414,-66.384922806259169,-6.23396063,4.67832375,0.8669965,01/01/1970 00:13:54 +00:00,10.455658,°C,0.004547227,RFU,10.3861084,°C,0,RFU,9.392086,°C,32576.0742,μS/cm,46412.01,μS/cm,29.6392651,PSU,30.6973763,Ω-cm,1.02286518,g/cm³,30.1678085,ppt,0.4681542,NTU,9.392086,°C,15.885,V
08/07/2025 14:26:00 +00:00,0.407,1.410011,12.6401157,241.4,50.20180666666667,-66.384988333333325,50.201750680931688,-66.3849227425026,-6.22745657,4.68287563,0.8669965,01/01/1970 00:13:55 +00:00,10.4371643,°C,0.00500629563,RFU,10.3668518,°C,0,RFU,9.326103,°C,32536.4453,μS/cm,46438.9336,μS/cm,29.6504841,PSU,30.7347641,Ω-cm,1.022884,g/cm³,30.1853085,ppt,0.490908474,NTU,9.326103,°C,15.894,V
08/07/2025 14:26:01 +00:00,0.402,1.4153856,12.6401157,241.4,50.20180666666667,-66.384988333333325,50.201750684028013,-66.3849228134514,-6.227112,4.67781,0.8669965,01/01/1970 00:13:56 +00:00,10.4371643,°C,0.00500629563,RFU,10.3668518,°C,0,RFU,9.326103,°C,32536.4453,μS/cm,46438.9336,μS/cm,29.6504841,PSU,30.7347641,Ω-cm,1.022884,g/cm³,30.1853085,ppt,0.490908474,NTU,9.326103,°C,15.894,V
08/07/2025 14:26:02 +00:00,0.408,1.411688,12.6705313,241.8,50.20180666666667,-66.384988333333325,50.201750715357051,-66.384922869150145,-6.223627,4.67383337,0.8656445,01/01/1970 00:13:57 +00:00,10.4371643,°C,0.00500629563,RFU,10.3668518,°C,0,RFU,9.326103,°C,32536.4453,μS/cm,46438.9336,μS/cm,29.6504841,PSU,30.7347641,Ω-cm,1.022884,g/cm³,30.1853085,ppt,0.490908474,NTU,9.326103,°C,15.894,V
08/07/2025 14:26:03 +00:00,0.41,1.39414334,12.6705313,241.6,50.20180666666667,-66.384988333333325,50.201750719325638,-66.38492287026,-6.22318554,4.673754,0.8656445,01/01/1970 00:13:58 +00:00,10.4371643,°C,0.00500629563,RFU,10.3668518,°C,0,RFU,9.326103,°C,32536.4453,μS/cm,46438.9336,μS/cm,29.6504841,PSU,30.7347641,Ω-cm,1.022884,g/cm³,30.1853085,ppt,0.490908474,NTU,9.326103,°C,15.894,V
08/07/2025 14:26:04 +00:00,0.406,1.40942609,12.6705313,241.5,50.20180666666667,-66.384988333333325,50.201750673198042,-66.3849229785033,-6.228317,4.666026,0.8656445,01/01/1970 00:13:59 +00:00,10.4371643,°C,0.00500629563,RFU,10.3668518,°C,0,RFU,9.326103,°C,32536.4453,μS/cm,46438.9336,μS/cm,29.6504841,PSU,30.7347641,Ω-cm,1.022884,g/cm³,30.1853085,ppt,0.490908474,NTU,9.326103,°C,15.894,V
08/07/2025 14:26:05 +00:00,0.408,1.41346335,12.6705313,241.5,50.20180666666667,-66.384988333333325,50.201750683513289,-66.384923019219173,-6.22716951,4.66311932,0.8656445,01/01/1970 00:14:00 +00:00,10.4371643,°C,0.00500629563,RFU,10.3668518,°C,0,RFU,9.326103,°C,32536.4453,μS/cm,46438.9336,μS/cm,29.6504841,PSU,30.7347641,Ω-cm,1.022884,g/cm³,30.1853085,ppt,0.490908474,NTU,9.326103,°C,15.894,V
08/07/2025 14:26:06 +00:00,0.408,1.41931772,12.6705313,240.9,50.20180666666667,-66.384988333333325,50.201750697240037,-66.384923010023314,-6.225642,4.663776,0.8656445,01/01/1970 00:14:01 +00:00,10.4371643,°C,0.00500629563,RFU,10.3668518,°C,0,RFU,9.326103,°C,32536.4453,μS/cm,46438.9336,μS/cm,29.6504841,PSU,30.7347641,Ω-cm,1.022884,g/cm³,30.1853085,ppt,0.490908474,NTU,9.326103,°C,15.894,V
08/07/2025 14:26:07 +00:00,0.405,1.42200327,12.6838036,241.6,50.20180666666667,-66.384988333333325,50.201750677638039,-66.384922992381149,-6.227823,4.66503525,0.8649686,01/01/1970 00:14:02 +00:00,10.4152527,°C,0.007914831,RFU,10.3453979,°C,0,RFU,9.343363,°C,32538.1484,μS/cm,46419.5234,μS/cm,29.638813,PSU,30.7331562,Ω-cm,1.02287233,g/cm³,30.1726913,ppt,0.747775,NTU,9.343363,°C,15.885,V
08/07/2025 14:26:08 +00:00,0.408,1.4213779,12.6838036,241.5,50.20180666666667,-66.384988333333325,50.2017506872992,-66.3849229562361,-6.226748,4.667616,0.8649686,01/01/1970 00:14:03 +00:00,10.4152527,°C,0.007914831,RFU,10.3453979,°C,0,RFU,9.343363,°C,32538.1484,μS/cm,46419.5234,μS/cm,29.638813,PSU,30.7331562,Ω-cm,1.02287233,g/cm³,30.1726913,ppt,0.747775,NTU,9.343363,°C,15.885,V
08/07/2025 14:26:09 +00:00,0.403,1.4084686,12.6838036,241.6,50.20180666666667,-66.384988333333325,50.201750668035004,-66.384922946616257,-6.228891,4.66830254,0.8649686,01/01/1970 00:14:04 +00:00,10.4152527,°C,0.007914831,RFU,10.3453979,°C,0,RFU,9.343363,°C,32538.1484,μS/cm,46419.5234,μS/cm,29.638813,PSU,30.7331562,Ω-cm,1.02287233,g/cm³,30.1726913,ppt,0.747775,NTU,9.343363,°C,15.885,V
08/07/2025 14:26:10 +00:00,0.403,1.40391469,12.6838036,241.4,50.20180666666667,-66.384988333333325,50.201750698431617,-66.384922911478753,-6.22550964,4.670811,0.8649686,01/01/1970 00:14:05 +00:00,10.4152527,°C,0.007914831,RFU,10.3453979,°C,0,RFU,9.343363,°C,32538.1484,μS/cm,46419.5234,μS/cm,29.638813,PSU,30.7331562,Ω-cm,1.02287233,g/cm³,30.1726913,ppt,0.747775,NTU,9.343363,°C,15.885,V
08/07/2025 14:26:11 +00:00,0.408,1.40144432,12.6838036,241.5,50.20180666666667,-66.384988333333325,50.201750695334944,-66.384922877852787,-6.2258544,4.673212,0.8649686,01/01/1970 00:14:06 +00:00,10.4152527,°C,0.007914831,RFU,10.3453979,°C,0,RFU,9.343363,°C,32538.1484,μS/cm,46419.5234,μS/cm,29.638813,PSU,30.7331562,Ω-cm,1.02287233,g/cm³,30.1726913,ppt,0.747775,NTU,9.343363,°C,15.885,V
08/07/2025 14:26:12 +00:00,0.408,1.403169,12.6772337,242,50.20180666666667,-66.384988333333325,50.201750724516138,-66.3849229166771,-6.22260857,4.67044,0.8642926,01/01/1970 00:14:07 +00:00,10.4152527,°C,0.007914831,RFU,10.3453979,°C,0,RFU,9.343363,°C,32538.1484,μS/cm,46419.5234,μS/cm,29.638813,PSU,30.7331562,Ω-cm,1.02287233,g/cm³,30.1726913,ppt,0.747775,NTU,9.343363,°C,15.885,V
08/07/2025 14:26:13 +00:00,0.401,1.411049,12.6772337,242,50.20180666666667,-66.384988333333325,50.201750732909431,-66.384922971544256,-6.221675,4.666523,0.8642926,01/01/1970 00:14:08 +00:00,10.4152527,°C,0.007914831,RFU,10.3453979,°C,0,RFU,9.343363,°C,32538.1484,μS/cm,46419.5234,μS/cm,29.638813,PSU,30.7331562,Ω-cm,1.02287233,g/cm³,30.1726913,ppt,0.747775,NTU,9.343363,°C,15.885,V
08/07/2025 14:26:14 +00:00,0.402,1.41145575,12.6772337,242.1,50.20180666666667,-66.384988333333325,50.201750768860272,-66.384923026615766,-6.21767569,4.662591,0.8642926,01/01/1970 00:14:09 +00:00,10.4152527,°C,0.007914831,RFU,10.3453979,°C,0,RFU,9.343363,°C,32538.1484,μS/cm,46419.5234,μS/cm,29.638813,PSU,30.7331562,Ω-cm,1.02287233,g/cm³,30.1726913,ppt,0.747775,NTU,9.343363,°C,15.885,V
08/07/2025 14:26:15 +00:00,0.408,1.42291951,12.6772337,241.9,50.20180666666667,-66.384988333333325,50.2017507658494,-66.384923040404715,-6.218011,4.661607,0.8642926,01/01/1970 00:14:10 +00:00,10.4152527,°C,0.007914831,RFU,10.3453979,°C,0,RFU,9.343363,°C,32538.1484,μS/cm,46419.5234,μS/cm,29.638813,PSU,30.7331562,Ω-cm,1.02287233,g/cm³,30.1726913,ppt,0.747775,NTU,9.343363,°C,15.885,V
08/07/2025 14:26:16 +00:00,0.405,1.42241037,12.6772337,242.2,50.20180666666667,-66.384988333333325,50.201750756968636,-66.384923104771246,-6.21899843,4.657011,0.8642926,01/01/1970 00:14:11 +00:00,10.38913,°C,0.007640126,RFU,10.3218079,°C,0.00124673173,RFU,9.36734,°C,32569.4453,μS/cm,46433.8359,μS/cm,29.65177,PSU,30.7036247,Ω-cm,1.02287877,g/cm³,30.1819935,ppt,0.3899599,NTU,9.36734,°C,15.867,V
08/07/2025 14:26:17 +00:00,0.408,1.41820741,12.6813688,242,50.20180666666667,-66.384988333333325,50.201750763948766,-66.384923164172932,-6.218222,4.65277,0.8629407,01/01/1970 00:14:12 +00:00,10.38913,°C,0.007640126,RFU,10.3218079,°C,0.00124673173,RFU,9.36734,°C,32569.4453,μS/cm,46433.8359,μS/cm,29.65177,PSU,30.7036247,Ω-cm,1.02287877,g/cm³,30.1819935,ppt,0.3899599,NTU,9.36734,°C,15.867,V
08/07/2025 14:26:18 +00:00,0.407,1.41797912,12.6813688,242,50.20180666666667,-66.384988333333325,50.20175075035035,-66.384923137151659,-6.21973467,4.65469933,0.8629407,01/01/1970 00:14:13 +00:00,10.38913,°C,0.007640126,RFU,10.3218079,°C,0.00124673173,RFU,9.36734,°C,32569.4453,μS/cm,46433.8359,μS/cm,29.65177,PSU,30.7036247,Ω-cm,1.02287877,g/cm³,30.1819935,ppt,0.3899599,NTU,9.36734,°C,15.867,V
08/07/2025 14:26:19 +00:00,0.405,1.41779613,12.6813688,241.7,50.20180666666667,-66.384988333333325,50.201750757790037,-66.384923119952134,-6.21890736,4.655927,0.8629407,01/01/1970 00:14:14 +00:00,10.38913,°C,0.007640126,RFU,10.3218079,°C,0.00124673173,RFU,9.36734,°C,32569.4453,μS/cm,46433.8359,μS/cm,29.65177,PSU,30.7036247,Ω-cm,1.02287877,g/cm³,30.1819935,ppt,0.3899599,NTU,9.36734,°C,15.867,V
08/07/2025 14:26:20 +00:00,0.407,1.41197014,12.6813688,241.8,50.20180666666667,-66.384988333333325,50.20175078582421,-66.384923105733549,-6.215789,4.65694237,0.8629407,01/01/1970 00:14:15 +00:00,10.38913,°C,0.007640126,RFU,10.3218079,°C,0.00124673173,RFU,9.36734,°C,32569.4453,μS/cm,46433.8359,μS/cm,29.65177,PSU,30.7036247,Ω-cm,1.02287877,g/cm³,30.1819935,ppt,0.3899599,NTU,9.36734,°C,15.867,V
08/07/2025 14:26:21 +00:00,0.411,1.410861,12.6813688,242.3,50.20180666666667,-66.384988333333325,50.201750794512947,-66.3849230820384,-6.21482229,4.658634,0.8629407,01/01/1970 00:14:16 +00:00,10.38913,°C,0.007640126,RFU,10.3218079,°C,0.00124673173,RFU,9.36734,°C,32569.4453,μS/cm,46433.8359,μS/cm,29.65177,PSU,30.7036247,Ω-cm,1.02287877,g/cm³,30.1819935,ppt,0.3899599,NTU,9.36734,°C,15.867,V
08/07/2025 14:26:22 +00:00,0.413,1.41150844,12.6656961,242.5,50.20180666666667,-66.384988333333325,50.201750820957514,-66.384923013777978,-6.211881,4.66350746,0.8622647,01/01/1970 00:14:17 +00:00,10.3786926,°C,0.00114270975,RFU,10.3100586,°C,0,RFU,9.383139,°C,32596.2969,μS/cm,46452.1328,μS/cm,29.6665745,PSU,30.6783314,Ω-cm,1.022888,g/cm³,30.1938858,ppt,0.980061,NTU,9.383139,°C,15.876,V
